Grattan_record	Symbol	Company	Project	Date start	Completion date	Status	Major industry	Sub-industry	State	Employment Construction	Operation	Contact No.	sheet	Start date	Employment Operation	Change 	Production date	               Employment Construction	End date	Major sector	Sub-sector	Ownership	Capacity	Units	Project detail changes	Statistical Division	Cost_estimate	Lucille_Ownership	Record_date	Cost_estimate_real	Final_status_historical
8693.0	NA	WA Dept of Transport	Upgrade of Claisebrook depot	NA	2007	Under construction	Transport & Storage	Road	Western Australia	NA	NA	787.0	Sep 2007	2004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6e7	Public	2007-09-01	70380848.74863982	Completed
8693.0	NA	WA Dept of Transport	Upgrade of Claisebrook depot	NA	2007	Under construction	Transport & Storage	Road	Western Australia	NA	NA	814.0	Dec 2007	2004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6e7	Public	2007-12-01	69399141.63090129	Completed
8693.0	NA	WA Dept of Transport	Upgrade of Claisebrook depot	2004	NA	Under construction	Transport & Storage	Road	Western Australia	NA	NA	814.0	Mar 2008	NA	NA	NA	2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	6e7	Public	2008-03-01	68155953.63540569	Completed
8693.0	NA	WA Dept of Transport	Upgrade of Claisebrook depot	2004	NA	Under construction	Transport & Storage	Road	Western Australia	NA	NA	814.0	Jun 2008	NA	NA	NA	2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	6e7	Public	2008-06-01	67095435.6846473	Completed
8693.0	NA	WA Dept of Transport	Upgrade of Claisebrook depot	2004	NA	Under construction	Transport & Storage	Road	Western Australia	NA	NA	814.0	Sep 2008	NA	NA	NA	2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	6e7	Public	2008-09-01	66e6	Completed
8693.0	NA	WA Dept of Transport	Upgrade of Claisebrook depot	2004	NA	Under construction	Transport & Storage	Road	Western Australia	NA	NA	880.0	Dec 2008	NA	NA	NA	2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	6e7	Public	2008-12-01	66270491.80327869	Completed
8699.0	^	Public Transport Authority (WA)	Replacement cash ticket machines at Railway Stations	NA	NA	Under construction	Transport & Storage	Rail	Western Australia	NA	NA	NA	Dec 2006	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15e7	Public	2006-12-01	182711864.40677965	Completed
8699.0	NA	Public Transport Authority (WA)	Replacement cash ticket machines at Railway Stations	NA	NA	Under construction	Transport & Storage	Rail	Western Australia	NA	NA	NA	Mar 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15e7	Public	2007-03-01	180872483.2214765	Completed
8699.0	~	Public Transport Authority (WA)	Replacement cash ticket machines at Railway Stations	NA	2009	Under construction	Transport & Storage	Rail	Western Australia	NA	NA	NA	Jun 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15e7	Public	2007-06-01	178476821.192053	Completed
8699.0	NA	Public Transport Authority (WA)	Replacement cash ticket machines at Railway Stations	NA	2009	Under construction	Transport & Storage	Rail	Western Australia	NA	NA	NA	Sep 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15e7	Public	2007-09-01	175952121.87159956	Completed
8699.0	NA	Public Transport Authority (WA)	Replacement cash ticket machines at Railway Stations	NA	2009	Under construction	Transport & Storage	Rail	Western Australia	NA	NA	0.0	Dec 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15e7	Public	2007-12-01	173497854.07725322	Completed
8699.0	NA	Public Transport Authority (WA)	Replacement cash ticket machines at Railway Stations	2006	NA	Under construction	Transport & Storage	Rail	Western Australia	NA	NA	NA	Mar 2008	NA	NA	NA	2009	NA	NA	NA	NA	NA	NA	NA	NA	NA	15e7	Public	2008-03-01	170389884.0885142	Completed
8749.0	NA	Vic Dept of Infrastructure	Anderson St. Carriageway Duplication, Cobden Cres. to Swansea Road	NA	NA	Under consideration	Transport & Storage	Road	Victoria	NA	NA	753.0	Dec 2006	Late 2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2006-12-01	121807909.60451977	Completed
8749.0	^	Vic Dept of Infrastructure	Anderson St. Carriageway Duplication, Cobden Cres. to Swansea Road	NA	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	556.0	Mar 2007	Late 2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2007-03-01	120581655.48098433	Completed
8749.0	NA	Vic Dept of Infrastructure	Anderson St. Carriageway Duplication, Cobden Cres. to Swansea Road	NA	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	744.0	Jun 2007	Late 2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2007-06-01	118984547.46136867	Completed
8749.0	NA	Vic Dept of Infrastructure	Anderson St. Carriageway Duplication, Cobden Cres. to Swansea Road	NA	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	763.0	Sep 2007	Late 2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2007-09-01	117301414.58106637	Completed
8749.0	NA	Vic Dept of Infrastructure	Anderson St. Carriageway Duplication, Cobden Cres. to Swansea Road	NA	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Dec 2007	Late 2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2007-12-01	115665236.05150214	Completed
8749.0	NA	Vic Dept of Infrastructure	Anderson St. Carriageway Duplication, Cobden Cres. to Swansea Road	Late 2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Mar 2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2008-03-01	113593256.05900948	Completed
8749.0	NA	Vic Dept of Infrastructure	Anderson St. Carriageway Duplication, Cobden Cres. to Swansea Road	Late 2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Jun 2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2008-06-01	111825726.14107883	Completed
8749.0	NA	Vic Dept of Infrastructure	Anderson St. Carriageway Duplication, Cobden Cres. to Swansea Road	Late 2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Sep 2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2008-09-01	11e7	Completed
8749.0	NA	Vic Dept of Infrastructure	Anderson St. Carriageway Duplication, Cobden Cres. to Swansea Road	Late 2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	853.0	Dec 2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2008-12-01	110450819.67213115	Completed
8749.0	NA	Vic Dept of Infrastructure	Anderson St. Carriageway Duplication, Cobden Cres. to Swansea Road	Late 2006	NA	Under construction	Transport & Storage	Road	VIC	NA	NA	856.0	Mar 2009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2009-03-01	112058212.05821206	Completed
8751.0	NA	Vic Dept of Infrastructure	New Bridge to link George St. to Brighton Rd	NA	NA	Under consideration	Transport & Storage	Road	Victoria	NA	NA	753.0	Dec 2006	Late 2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18e7	Public	2006-12-01	219254237.2881356	Completed
8751.0	~^	Vic Dept of Infrastructure	New Bridge to link George St. to Brighton Rd	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	556.0	Mar 2007	Late 2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18e7	Public	2007-03-01	217046979.8657718	Completed
8751.0	NA	Vic Dept of Infrastructure	New Bridge to link George St. to Brighton Rd	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	744.0	Jun 2007	Late 2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18e7	Public	2007-06-01	214172185.43046358	Completed
8751.0	NA	Vic Dept of Infrastructure	New Bridge to link George St. to Brighton Rd	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	763.0	Sep 2007	Late 2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18e7	Public	2007-09-01	211142546.24591947	Completed
8751.0	NA	Vic Dept of Infrastructure	New Bridge to link George St. to Brighton Rd	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Dec 2007	Late 2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18e7	Public	2007-12-01	208197424.89270386	Completed
8751.0	NA	Vic Dept of Infrastructure	New Bridge to link George St. to Brighton Rd	Late 2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Mar 2008	NA	NA	NA	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	18e7	Public	2008-03-01	204467860.90621707	Completed
8751.0	NA	Vic Dept of Infrastructure	New Bridge to link George St. to Brighton Rd	Late 2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Jun 2008	NA	NA	NA	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	18e7	Public	2008-06-01	201286307.0539419	Completed
8753.0	NA	Vic Department of Infrastructure	Carriageway Duplication , Plenty Rd, from Bethany Crt to GoRoadons Rd	NA	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	753.0	Dec 2006	Late 2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18e7	Public	2006-12-01	219254237.2881356	Completed
8753.0	~	Vic Dept of Infrastructure	Carriageway Duplication , Plenty Rd, from Bethany Crt to Gordons Rd	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	556.0	Mar 2007	Late 2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11e7	Public	2007-03-01	132639821.02908276	Completed
8753.0	NA	Vic Dept of Infrastructure	Carriageway Duplication , Plenty Rd, from Bethany Crt to Gordons Rd	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	744.0	Jun 2007	Late 2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11e7	Public	2007-06-01	130883002.20750552	Completed
8753.0	NA	Vic Dept of Infrastructure	Carriageway Duplication , Plenty Rd, from Bethany Crt to Gordons Rd	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	763.0	Sep 2007	Late 2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11e7	Public	2007-09-01	129031556.039173	Completed
8753.0	NA	Vic Dept of Infrastructure	Carriageway Duplication , Plenty Rd, from Bethany Crt to Gordons Rd	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Dec 2007	Late 2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11e7	Public	2007-12-01	127231759.65665236	Completed
8753.0	NA	Vic Dept of Infrastructure	Carriageway Duplication , Plenty Rd, from Bethany Crt to Gordons Rd	Late 2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Mar 2008	NA	NA	NA	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	11e7	Public	2008-03-01	124952581.66491042	Completed
8753.0	NA	Vic Dept of Infrastructure	Carriageway Duplication , Plenty Rd, from Bethany Crt to Gordons Rd	Late 2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Jun 2008	NA	NA	NA	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	11e7	Public	2008-06-01	123008298.75518672	Completed
8775.0	*	SA Dept of Health	Flinders Medical Centre car park	NA	39142	Under construction	Transport & Storage	Road	South Australia	NA	NA	637.0	Dec 2006	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7e7	Public	2006-12-01	85265536.72316384	Completed
8775.0	NA	SA Dept of Health	Flinders Medical Centre car park	NA	39142	Under construction	Transport & Storage	Road	South Australia	NA	NA	468.0	Mar 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7e7	Public	2007-03-01	84407158.83668904	Completed
8775.0	NA	SA Dept of Health	Flinders Medical Centre car park	NA	39142	Under construction	Transport & Storage	Road	South Australia	NA	NA	625.0	Jun 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7e7	Public	2007-06-01	83289183.22295806	Completed
9006.0	*	Vic Dept of Infrastructure	Construction of Corio Independent goods line, including North Geelong track modifications	NA	2008	Under construction	Transport & Storage	Rail	Victoria	NA	NA	556.0	Mar 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14e7	Public	2007-03-01	168814317.67337808	Completed
9006.0	NA	Vic Dept of Infrastructure	Construction of Corio Independent goods line, including North Geelong track modifications	NA	2008	Under construction	Transport & Storage	Rail	Victoria	NA	NA	744.0	Jun 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14e7	Public	2007-06-01	166578366.44591612	Completed
9006.0	NA	Vic Dept of Infrastructure	Construction of Corio Independent goods line, including North Geelong track modifications	NA	2008	Under construction	Transport & Storage	Rail	Victoria	NA	NA	763.0	Sep 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14e7	Public	2007-09-01	164221980.41349292	Completed
9006.0	NA	Vic Dept of Infrastructure	Construction of Corio Independent goods line, including North Geelong track modifications	NA	2008	Under construction	Transport & Storage	Rail	Victoria	NA	NA	789.0	Dec 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14e7	Public	2007-12-01	161931330.472103	Completed
9006.0	NA	Vic Dept of Infrastructure	Construction of Corio Independent goods line, including North Geelong track modifications	2006	NA	Under construction	Transport & Storage	Rail	Victoria	NA	NA	789.0	Mar 2008	NA	NA	NA	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	14e7	Public	2008-03-01	159030558.48261327	Completed
9006.0	NA	Vic Dept of Infrastructure	Construction of Corio Independent goods line, including North Geelong track modifications	2006	NA	Under construction	Transport & Storage	Rail	Victoria	NA	NA	789.0	Jun 2008	NA	NA	NA	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	14e7	Public	2008-06-01	156556016.59751037	Completed
9007.0	*	Vic Dept of Infrastructure	Monash Freeway - Noise barriers retrofitting, Stephensons Rd to Stanley ave, Moutn Waverlyey	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	556.0	Mar 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8e7	Public	2007-03-01	96465324.38478747	Completed
9007.0	NA	Vic Dept of Infrastructure	Monash Freeway - Noise barriers retrofitting, Stephensons Rd to Stanley ave, Moutn Waverlyey	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	744.0	Jun 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8e7	Public	2007-06-01	95187637.96909493	Completed
9007.0	NA	Vic Dept of Infrastructure	Monash Freeway - Noise barriers retrofitting, Stephensons Rd to Stanley ave, Moutn Waverlyey	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	763.0	Sep 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8e7	Public	2007-09-01	93841131.6648531	Completed
9007.0	NA	Vic Dept of Infrastructure	Monash Freeway - Noise barriers retrofitting, Stephensons Rd to Stanley ave, Moutn Waverlyey	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Dec 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8e7	Public	2007-12-01	92532188.84120171	Completed
9007.0	NA	Vic Dept of Infrastructure	Monash Freeway - Noise barriers retrofitting, Stephensons Rd to Stanley ave, Moutn Waverlyey	2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Mar 2008	NA	NA	NA	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	8e7	Public	2008-03-01	90874604.84720758	Completed
9009.0	*	Vic Dept of Infrastructure	Plenty road carriageway duplication - Centenary Drive to north of Bethany Crt	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	556.0	Mar 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14e7	Public	2007-03-01	168814317.67337808	Completed
9009.0	NA	Vic Dept of Infrastructure	Plenty road carriageway duplication - Centenary Drive to north of Bethany Crt	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	744.0	Jun 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14e7	Public	2007-06-01	166578366.44591612	Completed
9009.0	NA	Vic Dept of Infrastructure	Plenty road carriageway duplication - Centenary Drive to north of Bethany Crt	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	763.0	Sep 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14e7	Public	2007-09-01	164221980.41349292	Completed
9009.0	NA	Vic Dept of Infrastructure	Plenty road carriageway duplication - Centenary Drive to north of Bethany Crt	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Dec 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14e7	Public	2007-12-01	161931330.472103	Completed
9009.0	NA	Vic Dept of Infrastructure	Plenty road carriageway duplication - Centenary Drive to north of Bethany Crt	2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Mar 2008	NA	NA	NA	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	14e7	Public	2008-03-01	159030558.48261327	Completed
9009.0	NA	Vic Dept of Infrastructure	Plenty road carriageway duplication - Centenary Drive to north of Bethany Crt	2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Jun 2008	NA	NA	NA	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	14e7	Public	2008-06-01	156556016.59751037	Completed
9010.0	*	Vic Dept of Infrastructure	Bendigo Inner Box - road widening	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	556.0	Mar 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2007-03-01	120581655.48098433	Completed
9010.0	NA	Vic Dept of Infrastructure	Bendigo Inner Box - road widening	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	744.0	Jun 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2007-06-01	118984547.46136867	Completed
9010.0	NA	Vic Dept of Infrastructure	Bendigo Inner Box - road widening	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	763.0	Sep 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2007-09-01	117301414.58106637	Completed
9010.0	NA	Vic Dept of Infrastructure	Bendigo Inner Box - road widening	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Dec 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2007-12-01	115665236.05150214	Completed
9010.0	NA	Vic Dept of Infrastructure	Bendigo Inner Box - road widening	2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Mar 2008	NA	NA	NA	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2008-03-01	113593256.05900948	Completed
9010.0	NA	Vic Dept of Infrastructure	Bendigo Inner Box - road widening	2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Jun 2008	NA	NA	NA	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2008-06-01	111825726.14107883	Completed
9012.0	*	Vic Dept of Infrastructure	Midland Hwy section 4 - road widening, Mooroopna	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	556.0	Mar 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2007-03-01	120581655.48098433	Completed
9012.0	NA	Vic Dept of Infrastructure	Midland Hwy section 4 - road widening, Mooroopna	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	744.0	Jun 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2007-06-01	118984547.46136867	Completed
9012.0	NA	Vic Dept of Infrastructure	Midland Hwy section 4 - road widening, Mooroopna	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	763.0	Sep 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2007-09-01	117301414.58106637	Completed
9012.0	NA	Vic Dept of Infrastructure	Midland Hwy section 4 - road widening, Mooroopna	NA	2008	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Dec 2007	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2007-12-01	115665236.05150214	Completed
9012.0	NA	Vic Dept of Infrastructure	Midland Hwy section 4 - road widening, Mooroopna	2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Mar 2008	NA	NA	NA	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2008-03-01	113593256.05900948	Completed
9012.0	NA	Vic Dept of Infrastructure	Midland Hwy section 4 - road widening, Mooroopna	2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Jun 2008	NA	NA	NA	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2008-06-01	111825726.14107883	Completed
9012.0	NA	Vic Dept of Infrastructure	Midland Hwy section 4 - road widening, Mooroopna	2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Sep 2008	NA	NA	NA	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2008-09-01	11e7	Completed
9012.0	NA	Vic Dept of Infrastructure	Midland Hwy section 4 - road widening, Mooroopna	2006	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	853.0	Dec 2008	NA	NA	NA	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2008-12-01	110450819.67213115	Completed
9012.0	NA	Vic Dept of Infrastructure	Midland Hwy section 4 - road widening, Mooroopna	2006	NA	Under construction	Transport & Storage	Road	VIC	NA	NA	856.0	Mar 2009	NA	NA	NA	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e8	Public	2009-03-01	112058212.05821206	Completed
9014.0	*	Vic Dept of Infrastructure	Widening of Berwick -Cranbourne Rd from Pound Rd to Thompsons Rd	NA	NA	Committed	Transport & Storage	Road	Victoria	NA	NA	556.0	Mar 2007	2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17e7	Public	2007-03-01	204988814.31767336	Completed
9014.0	NA	Vic Dept of Infrastructure	Widening of Berwick -Cranbourne Rd from Pound Rd to Thompsons Rd	NA	NA	Committed	Transport & Storage	Road	Victoria	NA	NA	744.0	Jun 2007	2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17e7	Public	2007-06-01	202273730.68432674	Completed
9014.0	NA	Vic Dept of Infrastructure	Widening of Berwick -Cranbourne Rd from Pound Rd to Thompsons Rd	NA	NA	Committed	Transport & Storage	Road	Victoria	NA	NA	763.0	Sep 2007	2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17e7	Public	2007-09-01	199412404.78781283	Completed
9014.0	NA	Vic Dept of Infrastructure	Widening of Berwick -Cranbourne Rd from Pound Rd to Thompsons Rd	NA	NA	Committed	Transport & Storage	Road	Victoria	NA	NA	789.0	Dec 2007	2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17e7	Public	2007-12-01	196630901.28755364	Completed
9014.0	NA	Vic Dept of Infrastructure	Widening of Berwick -Cranbourne Rd from Pound Rd to Thompsons Rd	2007	NA	Committed	Transport & Storage	Road	Victoria	NA	NA	789.0	Mar 2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17e7	Public	2008-03-01	193108535.30031613	Completed
9014.0	NA	Vic Dept of Infrastructure	Widening of Berwick -Cranbourne Rd from Pound Rd to Thompsons Rd	2007	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Jun 2008	NA	NA	~^	2009	NA	NA	NA	NA	NA	NA	NA	NA	NA	22e7	Public	2008-06-01	246016597.51037344	Completed
9014.0	NA	Vic Dept of Infrastructure	Widening of Berwick -Cranbourne Rd from Pound Rd to Thompsons Rd	2007	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	789.0	Sep 2008	NA	NA	NA	2009	NA	NA	NA	NA	NA	NA	NA	NA	NA	22e7	Public	2008-09-01	242e6	Completed
